train_config,model,eval_stratum,eval_type,threshold,f1_macro,precision,recall,roc_auc,pr_auc,balanced_accuracy,mcc,fpr_at_95tpr,youden_j,latency_p50_ms,latency_p95_ms,latency_p99_ms
stratum_ii,linear_svm,stratum_i,matched,0.494949494949495,0.018331277466987386,0.00825399598218185,0.5542521994134897,0.26964507144922883,0.010516295007215765,0.2823119627825282,-0.4075431777979152,1.0,0.0,0.03649998689070344,0.043119979090988615,0.06346401700284326
stratum_ii,linear_svm,stratum_ii,matched,0.494949494949495,0.9915834586717072,0.9883268482490273,1.0,0.9915662650602409,0.9908972691807543,0.9891566265060241,0.9833073039236772,0.016867469879518072,0.983132530120482,0.03649998689070344,0.043119979090988615,0.06346401700284326
stratum_ii,linear_svm,stratum_iii,cross,0.494949494949495,0.341566778465844,0.5072536268134067,1.0,0.503030303030303,0.5075075075075075,0.5025252525252525,0.05061508672429708,0.9939393939393939,0.0060606060606061,0.03649998689070344,0.043119979090988615,0.06346401700284326
stratum_ii,random_forest,stratum_ii,matched,0.5757575757575758,0.9934684979289296,0.9921773142112125,0.9986876640419947,0.9996442462764443,0.9997882527495722,0.9921149163583467,0.9869802183548555,0.0024096385542168677,0.9899313790595452,37.13094998965971,48.0734799610218,65.88119395892133
stratum_ii,random_forest,stratum_i,matched,0.5757575757575758,0.015314459020011,0.014655320611999312,1.0,0.30592815754063907,0.00962838312045117,0.5004357868130911,0.0035739601185045557,0.9497102017692944,0.01678073162855065,37.13094998965971,48.0734799610218,65.88119395892133
stratum_ii,random_forest,stratum_ii,matched,0.5757575757575758,0.9934684979289296,0.9921773142112125,0.9986876640419947,0.9996442462764443,0.9997882527495722,0.9921149163583467,0.9869802183548555,0.0024096385542168677,0.9899313790595452,37.13094998965971,48.0734799610218,65.88119395892133
stratum_ii,random_forest,stratum_iii,cross,0.5757575757575758,0.3359840954274354,0.5059880239520959,1.0,0.6271417329109638,0.6145853106792275,0.5,0.0,0.8767676767676768,0.18735879505110264,37.13094998965971,48.0734799610218,65.88119395892133
stratum_ii,xgboost,stratum_ii,matched,0.5353535353535354,0.9925641867987466,0.9960526315789474,0.9934383202099738,0.9998229137020522,0.9999033758120339,0.9931047022736617,0.9851352292324896,0.0,0.991028681655757,5.9809999947901815,6.137000041780993,6.247869016951881
stratum_ii,xgboost,stratum_i,matched,0.5353535353535354,0.016548205014191967,0.014672977624784854,1.0,0.4279714047172581,0.01216795031406401,0.5010458883514185,0.0055400895982622095,0.9425197193532924,0.029513246577252406,5.9809999947901815,6.137000041780993,6.247869016951881
stratum_ii,xgboost,stratum_ii,matched,0.5353535353535354,0.9925641867987466,0.9960526315789474,0.9934383202099738,0.9998229137020522,0.9999033758120339,0.9931047022736617,0.9851352292324896,0.0,0.991028681655757,5.9809999947901815,6.137000041780993,6.247869016951881
stratum_ii,xgboost,stratum_iii,cross,0.5353535353535354,0.338811147898686,0.5032811711256941,0.9832347140039448,0.5246847169924093,0.5143368394504451,0.49464766003227545,-0.050246302157060614,0.9828282828282828,0.13653696730619802,5.9809999947901815,6.137000041780993,6.247869016951881
stratum_ii,lightgbm,stratum_ii,matched,0.8383838383838385,0.9925641867987466,0.9960526315789474,0.9934383202099738,0.9997596685956424,0.9998691611434656,0.9931047022736617,0.9851352292324896,0.0,0.9897163456977517,0.5124500021338463,0.560895018861629,0.5972090072464198
stratum_ii,lightgbm,stratum_i,matched,0.8383838383838385,0.01945124470188289,0.01454718121384788,0.9882697947214076,0.29281742820092765,0.009320813419157267,0.4967060395579409,-0.01096183046360876,0.9855754564866868,0.0032248224168737183,0.5124500021338463,0.560895018861629,0.5972090072464198
stratum_ii,lightgbm,stratum_ii,matched,0.8383838383838385,0.9925641867987466,0.9960526315789474,0.9934383202099738,0.9997596685956424,0.9998691611434656,0.9931047022736617,0.9851352292324896,0.0,0.9897163456977517,0.5124500021338463,0.560895018861629,0.5972090072464198
stratum_ii,lightgbm,stratum_iii,cross,0.8383838383838385,0.33730158730158727,0.5035246727089627,0.9861932938856016,0.5192168230629769,0.5335621735009144,0.49511684896300284,-0.051753634353859324,0.9838383838383838,0.05758771143386529,0.5124500021338463,0.560895018861629,0.5972090072464198
stratum_iii,logistic_regression,stratum_iii,matched,0.4040404040404041,0.9875223371334998,0.985279685966634,0.9901380670611439,0.9993873647719802,0.9994242622528687,0.9874932759548144,0.9750569742628818,0.0,0.9790508636662483,0.03479997394606471,0.04322503518778829,0.05286199448164547
stratum_iii,logistic_regression,stratum_i,matched,0.4040404040404041,0.26605982385052185,0.001711039627677777,0.07331378299120235,0.07747484417426515,0.0075796852226799475,0.2188375687083087,-0.1397020129980632,0.997908223297163,0.0005665228570183034,0.03479997394606471,0.04322503518778829,0.05286199448164547
stratum_iii,logistic_regression,stratum_ii,matched,0.4040404040404041,0.7274844042147938,0.9236641221374046,0.6351706036745407,0.8809474116940201,0.9221135705954413,0.769392530752933,0.5179583583910132,0.6578313253012048,0.7287259273313728,0.03479997394606471,0.04322503518778829,0.05286199448164547
stratum_iii,logistic_regression,stratum_iii,matched,0.4040404040404041,0.9875223371334998,0.985279685966634,0.9901380670611439,0.9993873647719802,0.9994242622528687,0.9874932759548144,0.9750569742628818,0.0,0.9790508636662483,0.03479997394606471,0.04322503518778829,0.05286199448164547
stratum_iii,linear_svm,stratum_iii,matched,0.5555555555555556,0.9945103752264619,0.9960435212660732,0.9930966469428008,0.9998555575478653,0.9998613856964367,0.9945281214511983,0.9890252088883889,0.0,0.9930010160779391,0.03709999145939946,0.040399961289949715,0.057577029801905086
